datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;E;F;D1;F1;D2;F2;D3;F3;D4;F4;D5;F5;D6;F6;D7;F7;D8;F8;D9;F9;D10;F10;D11;F11;D12;F12;D13;F13;D14;F14;D15;F15;D16;F16;D17;F17;D18;F18;D19;F19;D20;F20;D21;F21;D22;F22;D23;F23;D24;F24;D25;F25;D26;F26;D27;F27
26.09.2021;Bundestagswahl;14713000;7519;7519;1;1;589;282;0;871;440;1;3;437;2;438;93;86;125;109;26;21;97;109;43;56;16;19;0;5;10;6;0;0;9;7;0;3;1;0;0;0;0;0;11;11;0;0;0;2;0;1;3;1;0;2;0;0;0;0;3;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7521;7521;1;1;594;204;0;798;497;3;1;496;2;495;115;121;139;111;25;18;86;93;64;77;28;33;0;7;5;5;0;0;13;11;0;3;3;3;0;2;0;0;11;7;0;0;0;1;0;0;6;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8009;8009;1;1;647;429;0;1076;453;4;3;450;3;450;101;91;107;86;39;38;103;99;26;44;34;42;0;4;10;10;0;1;12;7;0;1;1;1;0;0;2;1;7;8;0;2;0;1;0;0;3;0;0;4;0;6;0;4;4;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8011;8011;1;1;1026;412;0;1438;567;5;10;557;8;559;161;151;91;74;55;53;126;130;42;44;38;43;0;12;13;9;0;4;10;9;0;3;1;1;0;3;2;0;8;9;0;1;0;2;0;2;4;1;0;3;0;3;0;2;4;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8019;8019;1;1;911;345;0;1256;590;3;5;585;7;583;109;109;115;79;65;44;104;115;49;65;82;99;0;17;27;20;0;0;15;10;0;2;2;1;0;3;1;1;6;8;0;0;0;1;0;2;3;0;0;3;0;3;0;1;6;0;1;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8029;8029;1;1;651;565;0;1216;481;9;1;480;0;481;66;65;111;83;40;22;78;89;76;89;71;85;0;17;7;3;0;1;11;7;0;3;1;1;0;0;1;1;9;11;0;0;0;1;0;0;2;0;0;0;0;1;0;2;6;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8049;8049;1;1;842;242;0;1084;463;2;10;453;8;455;147;134;57;53;50;44;99;106;25;34;38;36;0;15;11;6;0;1;5;7;0;3;4;0;0;1;2;2;5;6;0;1;0;0;0;0;2;0;0;1;0;2;0;3;3;0;0;0;5;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8051;8051;1;1;829;404;0;1233;500;0;4;496;3;497;77;74;75;59;74;60;107;105;58;66;55;72;0;12;24;19;0;1;10;6;0;3;1;2;0;1;0;0;7;7;0;0;0;1;0;0;3;1;0;1;0;3;0;4;3;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8059;8059;1;1;1114;354;0;1468;699;6;15;684;19;680;169;162;134;107;57;58;172;176;37;50;63;60;0;12;20;12;0;2;12;15;0;5;0;0;0;1;3;1;9;10;0;2;0;0;0;0;1;0;0;1;0;2;0;4;4;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8069;8069;1;1;886;302;0;1188;475;4;7;468;6;469;108;99;80;59;57;63;88;78;44;47;47;56;0;16;16;11;0;3;12;10;0;3;2;1;0;1;0;0;8;9;0;0;0;2;0;1;1;1;0;4;0;1;0;4;4;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8071;8071;1;1;730;309;0;1039;482;1;2;480;2;480;95;85;124;90;37;41;106;92;35;60;56;74;0;9;7;5;0;2;7;8;0;1;1;0;0;0;1;0;3;6;0;0;0;0;0;0;0;1;0;2;0;2;0;2;6;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8072;8072;1;1;762;314;0;1076;452;1;4;448;4;448;78;81;64;39;48;48;113;89;40;55;59;66;0;14;20;18;0;1;9;12;0;9;1;0;0;1;0;0;7;5;0;0;0;0;0;0;4;2;0;0;0;1;0;7;2;0;2;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8101;8101;1;1;627;311;0;938;443;0;2;441;2;441;95;88;122;100;29;34;99;101;42;52;23;26;0;10;9;8;0;2;12;7;0;4;0;0;0;0;0;0;4;3;0;0;0;1;0;0;2;1;0;2;0;1;0;1;1;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8102;8102;1;1;659;233;0;892;449;2;4;445;4;445;94;94;99;61;47;39;87;90;40;54;40;56;0;9;6;9;0;2;13;12;0;0;0;0;0;0;1;2;13;12;0;0;0;2;0;0;0;0;0;2;0;1;0;0;3;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8111;8111;1;1;650;214;0;864;425;6;5;420;7;418;122;123;81;66;44;38;85;82;25;28;31;42;0;12;12;7;0;1;2;2;0;3;4;0;0;3;0;0;6;5;0;1;0;0;0;0;5;1;0;1;0;3;0;0;2;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8112;8112;1;1;623;222;0;845;460;2;4;456;4;456;83;76;129;100;34;33;94;106;44;56;46;54;0;8;6;4;0;0;9;6;0;4;0;0;0;0;1;1;4;4;0;0;0;0;0;0;2;0;0;0;0;3;0;1;1;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8119;8119;1;1;717;260;0;977;443;4;11;432;10;433;86;80;95;68;35;30;101;103;33;54;49;61;0;6;9;5;0;0;12;7;0;1;2;2;0;1;0;1;8;10;0;1;0;2;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8121;8121;1;1;757;256;0;1013;439;1;6;433;4;435;111;108;75;61;28;31;102;87;35;50;41;48;0;14;13;8;0;1;10;6;0;2;0;1;0;3;2;1;9;8;0;0;0;0;0;0;2;2;0;0;0;2;0;2;3;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8200;8200;1;1;786;364;0;1150;646;2;3;643;7;639;142;141;151;120;49;51;116;120;94;103;49;57;0;5;14;11;0;0;13;9;0;2;0;0;0;2;1;0;9;6;0;0;0;1;0;6;0;1;0;1;0;0;0;3;3;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8219;8219;1;1;878;320;0;1198;677;4;4;673;5;672;179;167;172;138;46;42;117;111;62;89;56;72;0;14;14;11;0;0;12;10;0;3;1;0;0;1;0;0;4;6;0;0;0;3;0;1;3;0;0;2;0;1;0;1;3;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8229;8229;1;1;768;329;0;1097;593;3;7;586;10;583;137;128;156;133;38;35;111;117;60;86;33;34;0;9;12;10;0;0;12;10;0;2;3;0;0;0;0;0;12;9;0;2;0;0;0;0;4;1;0;3;0;2;0;2;5;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8309;8309;1;1;835;293;0;1128;595;1;7;588;9;586;175;168;142;113;47;41;83;89;68;94;28;29;0;12;6;2;0;4;13;14;0;3;0;0;0;1;0;1;11;9;0;1;0;3;0;0;1;0;0;1;0;1;0;0;8;0;2;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8311;8311;1;1;772;298;0;1070;541;3;8;533;8;533;173;167;112;91;36;37;95;90;55;77;17;22;0;13;8;2;0;1;14;9;0;0;1;0;0;0;1;1;9;12;0;2;0;1;0;0;1;1;0;2;0;4;0;1;6;0;2;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8319;8319;1;1;733;304;0;1037;499;3;9;490;8;491;131;123;120;97;30;33;92;96;55;77;26;27;0;9;4;4;0;0;9;5;0;2;0;0;0;0;0;1;13;12;0;0;0;0;0;0;1;1;0;0;0;1;0;3;3;0;2;0;2;0;2;0;;
26.09.2021;Bundestagswahl;14713000;8321;8321;1;1;712;291;0;1003;535;0;4;531;6;529;132;134;119;95;35;30;108;114;45;57;55;63;0;12;11;6;0;1;7;7;0;1;1;1;0;0;0;0;8;5;0;0;0;0;0;0;3;1;0;2;0;0;0;0;3;0;1;0;2;0;1;0;;
26.09.2021;Bundestagswahl;14713000;8329;8329;1;1;781;327;0;1108;563;3;5;558;6;557;130;124;153;120;33;35;112;118;59;80;27;33;0;10;7;5;0;1;14;9;0;0;4;1;0;0;0;0;9;10;0;0;0;4;0;0;4;4;0;0;0;2;0;1;3;0;2;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9000;9000;1;1;690;375;0;1065;537;6;8;529;6;531;74;72;62;46;72;59;121;105;54;65;91;124;0;8;19;14;0;1;6;7;0;1;1;0;0;2;2;0;17;13;0;2;0;2;0;1;5;1;0;2;0;4;0;2;4;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9011;9011;1;1;717;306;0;1023;479;8;1;478;3;476;64;60;81;50;59;54;101;95;43;71;94;101;0;18;12;3;0;0;9;9;0;2;1;0;0;0;1;3;5;4;0;0;0;0;0;0;2;2;0;0;0;2;0;2;2;0;0;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9019;9019;1;1;753;358;0;1111;492;0;6;486;6;486;64;68;91;54;64;43;95;99;50;70;77;86;0;13;13;10;0;2;13;6;0;5;0;1;0;0;1;1;11;13;0;1;0;0;0;0;3;1;0;0;0;6;0;7;1;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9021;9021;1;1;726;409;0;1135;470;7;4;466;2;468;47;57;81;51;71;57;105;80;29;46;100;134;0;2;13;13;0;0;9;6;0;2;1;2;0;0;0;1;4;6;0;1;0;0;0;0;2;1;0;1;0;3;0;5;1;0;0;0;0;0;3;0;;
26.09.2021;Bundestagswahl;14713000;9029;9029;1;1;786;438;0;1224;561;2;4;557;5;556;74;66;112;75;66;52;122;128;51;77;90;99;0;10;10;8;0;0;12;14;0;3;1;1;0;1;0;1;10;10;0;1;0;0;0;0;3;1;0;3;0;4;0;2;2;0;3;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9039;9039;1;1;796;392;0;1188;630;3;3;627;5;625;97;98;122;95;66;58;167;159;55;71;83;91;0;13;10;6;0;0;4;6;0;4;4;4;0;1;0;1;12;12;0;0;0;0;0;0;3;1;0;2;0;2;0;1;0;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9041;9041;1;1;788;389;0;1177;544;1;2;542;2;542;73;73;82;60;75;61;111;104;33;47;113;135;0;12;16;14;0;1;10;7;0;2;1;0;0;2;1;0;16;15;0;0;0;1;0;0;3;1;0;1;0;2;0;4;3;0;1;0;3;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9049;9049;1;1;662;504;0;1166;528;3;4;524;4;524;64;60;98;81;56;47;135;123;42;55;101;119;0;4;5;10;0;0;9;8;0;3;1;0;0;2;0;0;9;8;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9059;9059;1;1;753;367;0;1120;506;7;5;501;6;500;56;64;68;49;51;40;111;94;58;71;99;115;0;24;24;10;0;1;10;8;0;5;3;1;0;1;2;1;10;7;0;0;0;0;0;0;3;1;0;1;0;3;0;4;4;0;0;0;1;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9069;9069;1;1;668;429;0;1097;542;3;2;540;2;540;67;69;138;111;63;50;103;87;50;73;86;115;0;8;14;11;0;1;7;4;0;1;1;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;3;0;3;0;1;3;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9079;9079;1;1;682;532;0;1214;533;2;4;529;2;531;56;63;112;82;55;42;110;97;49;63;104;135;0;6;10;6;0;1;7;3;0;3;1;1;0;1;0;0;19;22;0;0;0;1;0;0;4;1;0;0;0;1;0;3;2;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9081;9081;1;1;687;521;0;1208;551;5;1;550;1;550;56;58;114;84;66;44;139;129;43;65;96;130;0;8;10;8;0;1;7;7;0;2;1;2;0;0;0;0;8;6;0;1;0;0;0;0;5;3;0;0;0;0;0;2;4;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9108;9108;1;1;728;421;0;1149;576;6;2;574;2;574;61;61;123;86;43;39;141;128;73;96;85;112;0;6;11;11;0;0;16;11;0;4;2;3;0;2;1;1;12;10;0;0;0;1;0;0;2;0;0;0;0;3;0;0;4;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9109;9109;1;1;749;361;0;1110;558;11;4;554;3;555;67;65;92;63;79;67;120;128;57;64;91;110;0;8;14;12;0;1;13;12;0;2;1;0;0;0;3;1;9;11;0;0;0;1;0;0;2;0;0;2;0;2;0;6;4;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9111;9111;1;1;714;357;0;1071;516;3;9;507;9;507;60;53;94;75;72;59;110;112;51;64;76;90;0;7;13;13;0;1;6;7;0;2;1;1;0;0;3;2;9;8;0;1;0;0;0;3;5;1;0;2;0;3;0;3;2;0;3;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9129;9129;1;1;704;438;0;1142;509;3;3;506;4;505;68;69;92;73;69;53;130;117;37;52;71;92;0;8;8;10;0;1;9;4;0;3;2;0;0;1;0;0;12;13;0;0;0;0;0;0;2;2;0;3;0;1;0;3;3;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9139;9139;1;1;881;311;0;1192;642;3;6;636;6;636;96;98;131;101;78;74;152;157;61;63;69;89;0;16;13;6;0;0;9;6;0;2;0;0;0;0;2;2;12;12;0;0;0;0;0;0;4;3;0;1;0;4;0;2;4;0;0;0;5;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9141;9141;1;1;651;371;0;1022;448;5;7;441;6;442;60;56;78;60;61;55;109;100;36;47;51;59;0;21;17;9;0;1;11;6;0;6;3;1;0;0;0;0;9;12;0;1;0;0;0;0;4;1;0;2;0;3;0;2;2;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9149;9149;1;1;687;378;0;1065;512;12;3;509;3;509;76;76;80;69;69;60;127;118;50;61;59;71;0;12;12;9;0;2;9;6;0;2;2;1;0;0;1;1;15;12;0;1;0;0;0;0;6;3;0;3;0;0;0;2;3;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9151;9151;1;1;740;452;0;1192;648;4;4;644;4;644;75;73;129;87;89;78;173;165;52;84;79;109;0;13;8;10;0;0;18;10;0;2;2;0;0;0;1;0;10;7;0;0;0;0;0;2;4;0;0;0;0;2;0;2;2;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9161;9161;1;1;704;359;0;1063;500;2;9;491;3;497;61;58;82;53;61;44;103;109;40;47;97;124;0;11;10;10;0;3;11;6;0;4;6;6;0;1;2;1;12;17;0;0;0;1;0;0;3;0;0;0;0;2;0;0;2;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9162;9162;1;1;738;452;0;1190;565;2;4;561;4;561;69;76;86;58;72;58;124;122;61;77;101;122;0;6;13;7;0;0;11;9;0;2;0;0;0;2;4;2;6;7;0;1;0;0;0;1;6;2;0;6;0;0;0;3;5;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9171;9171;1;1;724;399;0;1123;551;2;4;547;3;548;70;69;94;58;70;54;115;114;51;76;98;118;0;13;14;10;0;0;7;8;0;3;3;1;0;0;1;1;15;12;0;1;0;2;0;0;5;3;0;4;0;1;0;0;2;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9179;9179;1;1;724;405;0;1129;557;5;3;554;3;554;70;67;91;68;80;61;133;108;58;71;82;132;0;7;10;8;0;1;11;10;0;2;2;2;0;0;1;0;10;9;0;1;0;0;0;1;2;1;0;2;0;2;0;1;2;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9209;9209;1;1;973;273;0;1246;524;1;4;520;7;517;133;130;80;69;64;54;100;100;50;59;43;43;0;12;18;14;0;2;11;9;0;4;5;1;0;0;3;2;7;5;0;0;0;1;0;0;2;1;0;2;0;6;0;3;3;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9211;9211;1;1;953;369;0;1322;660;7;7;653;10;650;134;129;120;89;82;83;169;152;41;60;54;63;0;20;10;9;0;3;22;20;0;4;1;0;0;0;1;0;7;5;0;0;0;2;0;0;2;2;0;1;0;4;0;4;6;0;0;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9219;9219;1;1;839;489;0;1328;458;9;1;457;1;457;86;84;109;82;37;27;97;108;51;70;45;48;0;8;10;10;0;1;10;7;0;2;0;0;0;0;1;0;6;4;0;0;0;0;0;0;0;1;0;3;0;1;0;1;1;0;0;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9221;9221;1;1;775;321;0;1096;498;5;1;497;0;498;101;94;98;80;62;49;131;130;39;52;28;40;0;10;10;7;0;2;11;15;0;2;1;0;0;0;0;0;11;8;0;1;0;1;0;0;2;2;0;1;0;4;0;0;2;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9229;9229;1;1;923;384;0;1307;645;1;8;637;9;636;104;104;155;118;60;57;198;188;29;60;53;70;0;7;9;8;0;0;12;4;0;2;0;0;0;0;0;1;6;8;0;0;0;0;0;0;3;2;0;3;0;1;0;3;4;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9239;9239;1;1;776;390;0;1166;510;1;2;508;3;507;118;122;104;71;46;43;124;130;28;48;39;47;0;8;16;10;0;0;13;6;0;6;0;0;0;1;0;0;9;8;0;0;0;1;0;0;4;1;0;3;0;0;0;2;3;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9300;9300;1;1;694;339;0;1033;429;7;5;424;4;425;90;90;102;79;46;40;77;82;34;54;32;41;0;13;9;1;0;1;9;8;0;3;0;0;0;1;2;0;13;10;0;0;0;1;0;0;3;0;0;1;0;0;0;0;4;0;2;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9318;9318;1;1;848;447;0;1295;551;3;7;544;5;546;116;116;109;85;80;63;107;106;48;63;53;66;0;13;12;10;0;0;6;3;0;2;1;1;0;1;0;0;5;2;0;0;0;1;0;1;4;2;0;1;0;5;0;5;1;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9319;9319;1;1;1077;395;0;1472;673;5;4;669;3;670;147;143;156;113;63;56;153;137;49;72;57;83;0;10;15;14;0;5;10;9;0;2;1;1;0;1;0;0;8;10;0;0;0;1;0;0;4;4;0;2;0;0;0;7;3;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9321;9321;1;1;869;328;0;1197;574;1;10;564;10;564;97;91;97;72;57;57;123;121;59;71;77;85;0;16;15;7;0;0;16;10;0;5;1;2;0;0;2;1;7;10;0;2;0;1;0;0;5;1;0;6;0;4;0;2;7;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9339;9339;1;1;816;312;0;1128;508;4;4;504;4;504;96;92;99;63;66;55;97;96;52;69;44;72;0;8;20;14;0;0;7;2;0;5;1;2;0;2;2;1;11;13;0;0;0;0;0;2;4;2;0;2;0;2;0;2;3;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9341;9341;1;1;834;390;0;1224;603;3;3;600;3;600;98;93;94;74;59;45;120;129;72;82;90;105;0;13;17;15;0;1;17;9;0;4;3;1;0;3;4;1;10;10;0;3;0;1;0;0;5;0;0;7;0;2;0;2;8;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9349;9349;1;1;835;314;0;1149;570;6;9;561;5;565;97;94;105;79;70;61;105;94;46;60;80;100;0;25;26;13;0;2;12;10;0;4;2;1;0;0;1;1;8;6;0;2;0;0;0;1;4;3;0;4;0;2;0;3;2;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9359;9359;1;1;972;351;0;1323;598;2;10;588;11;587;135;129;105;82;71;52;96;113;49;58;77;90;0;20;16;9;0;2;12;10;0;4;3;1;0;1;0;0;7;5;0;1;0;0;0;0;3;1;0;2;0;4;0;3;9;0;1;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9361;9361;1;1;863;316;0;1179;612;2;10;602;6;606;100;100;110;84;64;52;142;149;57;81;72;72;0;22;17;13;0;3;14;11;0;1;3;1;0;2;2;1;9;6;0;1;0;2;0;1;1;0;0;2;0;1;0;1;4;0;2;0;4;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9400;9400;1;1;940;304;0;1244;723;6;6;717;6;717;173;165;186;162;55;52;128;141;81;85;46;46;0;19;8;6;0;1;20;18;0;2;5;2;0;0;0;1;4;3;0;0;0;0;0;0;1;2;0;4;0;3;0;5;5;0;0;0;5;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9419;9419;1;1;587;188;0;775;460;2;3;457;2;458;124;110;105;90;27;32;71;84;65;75;28;23;0;10;7;6;0;1;21;15;0;1;1;2;0;0;1;0;4;6;0;0;0;1;0;0;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9509;9509;1;1;784;412;0;1196;576;2;10;566;12;564;131;123;146;106;45;41;103;122;51;69;35;45;0;20;13;8;0;0;20;14;0;2;2;2;0;0;0;0;6;6;0;0;0;1;0;0;2;1;0;2;0;1;0;1;10;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9511;9511;1;1;735;423;0;1158;534;4;4;530;5;529;117;119;129;91;47;42;95;116;57;74;38;43;0;16;9;6;0;1;9;5;0;1;1;1;0;0;2;2;9;7;0;0;0;1;0;0;3;0;0;1;0;1;0;2;10;0;3;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9519;9519;1;1;790;410;0;1200;576;0;2;574;2;574;125;126;169;129;36;36;118;114;42;72;35;50;0;15;7;5;0;0;11;7;0;0;1;0;0;0;1;1;16;15;0;0;0;0;0;0;4;3;0;1;0;0;0;0;3;0;3;0;2;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9521;9521;1;1;695;409;0;1104;543;1;3;540;3;540;115;123;158;107;39;31;84;98;60;89;43;46;0;14;5;4;0;2;14;12;0;0;0;0;0;0;1;0;9;7;0;0;0;0;0;0;0;1;0;2;0;1;0;3;6;0;4;0;0;0;2;0;;
26.09.2021;Bundestagswahl;14713000;9529;9529;1;1;757;439;0;1196;533;4;4;529;5;528;139;128;139;98;44;49;108;114;36;60;34;47;0;9;5;8;0;0;10;5;0;2;3;1;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9531;9531;1;1;787;368;0;1155;592;1;2;590;2;590;146;154;167;118;37;33;78;95;65;92;36;51;0;8;12;9;0;0;14;14;0;1;4;1;0;1;1;1;6;3;0;0;0;1;0;2;3;0;0;2;0;4;0;0;19;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;0005;0005;1;1;0;0;0;0;471;471;2;469;2;469;49;47;104;76;57;37;72;88;66;94;85;90;0;13;13;7;0;0;11;5;0;1;3;0;0;0;0;0;5;4;0;0;0;0;0;1;4;3;0;2;0;1;0;0;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0105;0105;1;1;0;0;0;0;821;821;3;818;1;820;34;31;151;114;155;109;125;159;100;130;207;226;0;10;15;13;0;0;11;6;0;2;4;2;0;0;5;0;8;9;0;1;0;0;0;0;3;2;0;0;0;2;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0115;0115;1;1;0;0;0;0;806;806;45;761;1;805;43;46;123;100;122;102;157;199;70;88;198;216;0;11;14;12;0;1;18;11;2;1;2;0;0;0;2;1;7;8;0;3;0;0;0;1;2;2;0;1;0;1;0;1;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0205;0205;1;1;0;0;0;0;936;936;6;930;3;933;32;36;117;91;225;125;122;185;89;119;270;284;0;17;23;11;0;0;16;17;8;7;9;7;0;2;0;0;14;11;0;0;0;1;0;1;5;5;0;4;0;1;0;9;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0215;0215;1;1;0;0;0;0;887;887;11;876;3;884;45;49;135;96;188;131;122;170;79;114;259;256;0;17;15;18;0;0;17;10;4;3;4;0;0;3;1;0;4;3;0;1;0;0;0;1;2;1;0;1;0;1;0;9;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0225;0225;1;1;0;0;0;0;882;882;4;878;1;881;50;44;119;94;184;134;157;190;72;96;248;262;0;13;15;10;0;1;12;12;4;3;3;1;0;2;1;0;9;7;0;1;0;0;0;0;4;3;0;3;0;2;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0235;0235;1;1;0;0;0;0;884;884;7;877;5;879;72;72;118;96;194;144;165;201;68;91;219;222;0;16;15;10;0;1;6;3;3;2;1;2;0;1;2;2;6;5;0;1;0;0;0;1;7;2;0;2;0;3;0;2;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0305;0305;1;1;0;0;0;0;751;751;2;749;0;751;22;19;95;79;207;129;100;145;56;79;221;245;0;15;13;11;0;0;11;5;0;0;9;1;0;2;1;0;11;11;0;0;0;0;0;0;3;1;0;1;0;1;0;7;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0315;0315;1;1;0;0;0;0;683;683;4;679;1;682;22;29;88;65;178;105;93;132;53;68;202;218;0;16;18;11;0;0;3;6;6;1;4;0;0;3;0;0;9;16;0;0;0;0;0;0;1;2;0;2;0;3;0;5;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;0325;0325;1;1;0;0;0;0;687;687;3;684;2;685;29;27;101;79;172;93;85;125;58;88;192;218;0;8;13;13;0;0;12;8;3;0;5;5;0;2;0;0;13;11;0;0;0;0;0;0;1;3;0;0;0;0;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0335;0335;1;1;0;0;0;0;685;685;3;682;1;684;44;45;114;87;146;106;119;139;44;71;170;178;0;13;16;10;0;0;10;5;3;1;1;0;0;1;0;0;7;11;0;1;0;0;0;1;6;5;0;2;0;4;0;4;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;0345;0345;1;1;0;0;0;0;686;686;1;685;1;685;40;45;137;112;136;92;130;163;43;60;163;178;0;5;8;6;0;1;12;9;2;1;1;1;0;0;6;1;4;4;0;0;0;0;0;4;2;1;0;0;0;0;0;2;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0355;0355;1;1;0;0;0;0;699;699;8;691;1;698;35;32;135;103;176;105;90;128;50;78;162;193;0;13;20;14;0;0;9;9;1;2;3;2;0;2;0;0;8;7;0;0;0;0;0;0;2;0;0;4;0;1;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0405;0405;1;1;0;0;0;0;830;830;9;821;5;825;23;24;124;86;173;96;119;156;76;110;260;275;0;15;13;17;0;0;7;8;2;4;7;5;0;3;1;1;13;13;0;0;0;0;0;1;3;1;0;0;0;2;0;8;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0415;0415;1;1;0;0;0;0;734;734;5;729;3;731;28;34;131;103;139;79;120;155;74;100;198;211;0;8;14;13;0;1;7;2;4;5;4;2;0;5;0;0;6;4;0;1;0;0;0;0;4;2;0;1;0;4;0;1;;;;;;;;;0;0
